accessories,accommodation,alcohol,audio_equipment,beverages,books,cameras,car_rentals,clothing,coffee_shops,dairy_products,desktops,electronics,fast_food,food_delivery,fruits,groceries,gym_memberships,jewelry,laptops,magazines,meat,movies,music,outdoor_activities,public_transportation,restaurant_meals,seafood,shoes,smartphones,snacks,software,sports_equipment,streaming_services,tablets,travel,vegetables,video_games,watches,income
25.5,65.03,23.28,0.98,34.59,32.07,0.84,48.7,43.4,24.59,58.62,2.45,4.39,46.22,35.8,46.8,68.43,48.09,16.04,3.39,32.6,58.23,49.87,48.06,48.82,47.4,45.08,47.16,34.11,4.22,34.35,2.6,32.15,64.76,2.76,65.12,45.22,4.87,16.39,159.83
23.12,70.58,35.75,23.67,55.41,35.94,15,53.37,37.12,39.55,92.08,15.5,37.64,74.19,56.96,74.44,111.94,51.96,14.5,21.72,36.26,92.23,52.91,52.97,52.19,52.2,73.02,73.39,30.76,30.27,56.69,14.51,36.48,70.57,22.5,71.74,74.05,30.67,15.9,303.51
38.92,28.72,63.67,105.68,94.72,14.03,68.32,21.93,64.84,63.09,157.64,70.78,174.71,126.58,96.08,126.77,189.59,23.55,26.2,106.58,15.91,158.1,22.8,23.93,22.68,23.71,125.97,127.01,52.94,140.62,95.99,70.78,14.75,29.82,105.49,29.82,127.13,141.27,26.8,872.42
27.92,13.85,55.61,67.87,84.85,6.75,45.83,11.47,44.37,54.35,140.18,45.64,114.91,112.25,83.91,112.03,168.82,9.97,19.32,67.91,6.04,139.15,9.25,9.22,9.58,9.43,111.44,109.82,34.27,90.6,84.56,45.25,7.35,13.83,67.65,12.86,110.78,90.43,19.69,578.52
20.23,28.85,23.09,44.58,34.09,15.08,30.1,24.3,32.16,21.6,53.4,29.08,73.7,43.93,31.53,45.58,65.16,22.2,11.64,43.37,13.55,54.61,24.03,22.94,22.44,22.09,43.48,44.84,26.2,60.09,35.5,28.91,14.99,30.13,44.16,30.02,44.81,60.8,13.11,391.52
11.05,25.01,27.81,35.91,41.73,12.91,25.62,18.4,20.95,28.27,70.34,24.82,64.93,57.48,42.01,55.9,84.01,18.41,10.85,39.04,13.23,69.81,21.5,18.53,18.8,18.98,56.22,55.79,17.64,49.86,42.89,27.6,13.19,26.61,39.41,24.26,55.63,50.42,7.92,331.44
9.17,98.18,46.94,101.61,69.27,49.15,67.12,73.2,15.56,46.31,115.24,66.56,170.07,90.99,67.92,92.15,136.58,75.43,5.75,102.46,49.03,115.7,72.98,72.76,72.93,73.5,92.01,91.76,13.14,134.51,67.94,67.58,48.54,96.81,101.37,96.94,90.9,135.8,4.16,841.34
24.58,81.61,45.26,43.37,66.32,40.31,29.04,61.78,42.15,44.49,109.95,28.68,75,88.17,67.15,87.36,131.77,61.63,16.59,42.37,41.73,108.69,62.41,59.74,62.86,62.91,86.36,87.41,32.48,60.28,66.65,30.61,39.33,83.06,44.49,81.38,88.66,58.65,16.65,474.45
34.81,51.26,17.33,22.11,21.77,26.01,16.49,36.12,57.96,15.01,38.87,13.97,38.18,30.58,22.98,29.79,47.28,39.28,22,22.54,25.98,36.93,36.8,37.8,38.49,38.06,30.81,30.89,46.92,32.29,21.46,14.4,24.41,51.94,24.08,50.19,29.93,29.28,21.59,288
19.1,86.32,16.27,12.98,22.18,43.82,8.53,66.08,29.15,13.98,37.36,7.63,20.61,29.46,20.69,32.05,43.29,64.63,12.15,10.34,44.54,37.62,65.51,65.44,66.4,65.47,31.36,29.98,24.73,16.86,21.87,7.26,43.79,88.47,10.95,88.33,29.75,14.48,11.48,217.97
20.7,26.47,42.14,75.12,67.94,13.27,50.53,20.39,33.39,45.08,111.36,50.42,123.88,87.04,65.8,88.73,135.2,18.53,14.85,73.17,9.28,110.72,18.46,16.27,18.12,16.87,89.79,90.4,26.93,98.96,66.44,48.22,12.7,25.51,73.38,24.09,89.49,98.82,12.73,606
17.68,42.3,36.72,143.38,56.23,21.29,96.85,30.13,31.82,36.85,93.3,96.21,239.18,74.98,55.95,75.45,113.79,30.11,13.2,143.94,19.99,92.11,30.14,32.09,29.45,30.58,74.47,75.31,25.09,192.47,54.62,95.73,19.94,42.41,141.66,41.36,74.71,191.82,11.47,1077.59
12.06,35.09,17.34,74.13,23.71,16.8,50.38,24.65,19.8,16,40.61,50.03,123.63,33.19,23.38,34.08,47.15,25.27,9.65,74.88,14.82,41.61,24.91,25.13,26.39,24.98,33.96,33.61,17.72,99.25,25.46,50.42,15.57,32.62,74.87,32.76,33.43,99.44,9.64,572.24
14.08,55.14,48.52,102,72.75,27.01,67.42,40.68,23.27,47.83,119,66.94,167.93,95.79,70.76,94.86,144.7,40.81,9.59,100.73,27.86,118.98,39.52,40.85,41.96,43.19,94.53,94.93,19.56,134.22,72.57,67.24,25.16,55.57,99.93,54.06,94.13,134.52,8.82,806.34
24.24,30.52,28.55,14.21,43.9,14.55,9.9,21.88,41.09,31.15,72.59,6.85,22.35,61.22,42.11,58.84,87.98,24.23,16.26,15.26,15.82,74.68,22.24,23.63,24.43,21.98,58.51,60.71,34.72,18.94,44.17,8.66,16.21,28.65,13.07,30.93,60.35,18.94,18.42,198.77
15.66,43.63,18.57,78.01,28.36,22.87,51.43,32.31,27.86,16.71,43.87,54.59,128.22,36.74,26.94,35.65,54.28,32.18,12.33,76.54,21.23,46.34,32.97,33.12,33.98,32.8,36.96,36.1,20.81,103.78,26.49,51.99,23.3,43.16,78.06,41.68,36.19,103.22,9.73,606.16
21.69,98.97,16.57,28.29,23.99,50.12,19.82,73.77,36.21,14.56,38.66,18.77,46.27,30.98,23.15,30.74,47.87,75.47,16.13,27.64,49.5,37.88,75,76.09,73.29,74.85,33.79,32.74,29.45,37.73,23.34,20.37,48.26,100.62,28.56,99.89,32.06,38.32,14.87,349.33
8.41,15.25,37.06,34.19,58.2,8.96,21.87,10.77,12.35,38.19,97.46,21.47,54.79,76.96,59.39,76.43,117.02,10.89,4.75,34.09,7.64,96.54,11.49,11.47,11.2,9.81,78.11,76.57,9.87,43.51,57.69,20.76,8.13,13.71,31.66,16.47,78.38,45.55,4.74,289.95
1.67,81.57,47.94,22,75.64,39.7,15.21,60.25,-0.42,50.07,125.58,13.25,35.95,101.19,75.57,99.6,149.06,60.18,-1.44,21.8,39.72,126.19,60.44,60.12,58.48,59.74,99.39,99.94,-0.2,27.03,75.64,13.93,38.79,80.13,20.81,79.86,100.13,28.74,1.37,274.45
35.05,60.04,53.32,106.7,82.97,31.86,69.46,45.29,56.25,53.25,135.83,72.19,178.64,107.89,80.78,107.09,162.7,43.62,21.33,106.05,31.67,136.61,44.91,45.47,47.85,47.47,108.64,110.74,44.26,144.65,82.22,71.74,30.3,61.51,107.23,59.55,108.43,143.87,23.92,897.68
44.5,16.81,56.89,111.33,85.87,7,73.51,13.66,70.64,55.03,142.22,72.2,184.88,112.34,85.75,113.3,168.56,11.85,27.14,109.38,8.46,140.58,12.56,12.05,12.35,13.26,112.58,113.24,58.94,147.69,85.35,73.48,10.38,15.05,111.21,15.07,111.99,146.63,26.5,892.06
18.55,35.04,42.32,105.32,64.25,17.68,71.15,24.02,28.33,39.73,105.53,70.86,176.97,82.17,60.88,84.73,126.17,25.82,10.67,106.76,16.54,104.61,26.52,25.13,25.6,25.23,83.64,83.47,24.12,140.74,62.22,71.1,15.86,34.81,106.67,35.49,83.94,141.34,11.55,821.46
18.89,88.15,18.55,1.77,23.63,44.56,1.33,65.27,31.7,18.67,43.77,0.18,3.33,35.65,26.03,34.97,51.77,66.62,14.2,0.89,42.74,42.58,64.78,67.83,64.55,64.51,34.51,35.16,23.29,1.48,26.46,1.51,42.24,88.41,2.1,88.23,33.61,3.99,12.96,156.91
13.9,79.56,52.51,66.89,78.16,39.31,45.19,60.28,25.16,51.63,131.18,43.33,112.79,105.54,79.05,105.15,156.57,59.18,10.99,66.16,42.11,132.62,60.8,59.22,59.46,61.84,102.24,106.23,20.92,90.59,77.95,45.17,39.8,80.66,65.69,80.52,105.77,87.71,11.74,608.18
4.34,97.07,41.21,102.32,60.81,48.96,67.39,72.16,8.1,39.95,100.92,68.62,171.48,80.42,59.81,81.4,120.71,73.01,2.1,104.57,47.48,101.23,70.61,71.54,70.19,71.86,79.88,80.98,6.67,137.99,60.76,67.64,48.73,95.4,104,94.98,79.89,139.22,4.39,833.8
43.96,50.71,4.82,4.29,6.2,24.34,1.9,35.42,70.5,4.03,11.38,2.24,5.24,7.09,5.26,10.54,13.05,36.39,28.7,3.72,25.93,9.49,37.17,37.89,36.7,37.59,8.54,8.34,57,4.14,5.18,1.34,22.72,50.47,2.65,51.36,7.41,5.33,29.51,162.59
6.84,15.44,2.58,1.2,6.54,8.59,0.34,12.44,12.73,5.38,9.31,-0.29,3.84,9.01,6.86,8.57,11.57,10.32,4.46,2.16,5.3,10.46,11.74,11.97,10.42,13.38,6.67,5.94,10.79,3.09,5.99,1.11,8.83,13.8,1.12,15.02,8.2,2.74,4.82,44.62
23.43,56.95,27.66,85.28,40.46,27.83,58.13,43.65,38.4,23.81,64.51,56.56,142.36,52.74,39.87,53.47,78.89,43.21,15.17,83.93,28.16,65.95,43.51,45.26,42.71,44.05,52.89,51.67,32.67,114.23,39.08,56.06,30.3,57.32,86.62,56.51,54.48,116.32,14.46,699.56
0.06,20.02,8.11,60.76,12.63,6.84,39.21,12.82,0.53,8.53,22.22,40.99,99.12,18.67,14.03,18.86,28.39,14.43,1.38,59.75,8.93,22.51,13,13,13.44,15,16.09,17.16,1.37,79.18,13.92,40.47,8.65,18.5,59.63,16.96,17.94,78.15,-0.69,425.4
24.98,92.32,29.75,106.03,44.46,45.76,70.52,69.7,38.89,29.06,76.82,71.49,178.33,60.07,44.05,59.56,91.14,69.19,16.65,107.01,45.08,74.87,66.25,68.21,69.89,69.6,59.47,59.83,32.6,140.94,43.85,70.14,44.33,90.79,108.26,93,59.95,143.98,14.57,883.02
18.44,22.37,34.14,62.63,50.58,11.77,41.8,16.68,32.11,32.59,81.76,42.79,107.42,66.05,49.24,63.4,96.66,18.44,12.18,65.35,12.49,81.34,16.66,17.43,18.99,16.72,65.55,64.36,24.96,87.23,48.55,42.9,12.89,24.07,66.97,23.06,65.87,87.18,11.24,526.89
27.75,78.25,32.07,14.74,48.53,38.91,9.41,58.12,47.56,32.11,78.96,10.06,22.89,63.07,48.84,64.15,96.81,60.09,19.31,13.79,38.7,80.32,56.89,58.78,57.09,57.73,65.09,65.01,35.54,19.31,47.84,7.76,37.81,78.32,14.87,77.3,63.14,20.05,20.08,260.09
20.56,63.57,9.27,13.06,11.95,31.34,9.83,48.43,30.44,7.21,18.06,7.7,18.84,17.55,10.81,15.11,24.18,48.42,12.02,12.29,30.9,20.44,49.02,49.15,48.51,49.46,16.41,15.65,26.98,15.6,12.78,7.21,32.75,65.04,13.1,64.76,14.46,17.15,13.56,192.82
29.76,69.98,56.8,17.77,81.86,34.98,11.15,53.29,49.08,53.37,138.27,11.72,28.37,109.62,81.35,110.81,163.4,53.2,20.1,15.88,35.27,137.06,50.99,52.91,51.73,53.21,109.47,109.78,41.9,23.8,82.69,11.73,34.54,72.23,17.32,70.98,110.86,23.46,20.53,302.68
4.92,80.84,22.27,79.54,36.76,41.12,53,59.84,7.11,24.19,59.84,53.72,130.77,48.92,37.03,50.23,71.6,59.58,2.85,78.79,42.42,59.83,59.93,60.68,59.82,61.49,50.43,48.21,4.77,103.43,34.37,51.71,40.55,79.06,79.92,80.03,49.84,104.86,1.8,634.11
31.27,92.21,43.89,34.47,68.21,46.06,22.84,68.83,51.52,45.14,109.89,21.7,59.22,88.52,65.26,88.12,133.21,69.03,20.19,32.81,47.25,112.08,69.62,68.57,69.39,68.94,87.21,88.49,39.89,43.78,65.34,22.27,47.04,94.68,34,91.5,88.69,47.16,19.34,428.48
22.94,87.92,31.75,79.96,46.49,45.26,53.7,63.85,39.1,29.51,78.37,55.45,132.34,61.44,47.21,62.22,94.55,65.1,14.55,79.77,44.64,78.01,64.77,66.15,66.47,65.12,63.06,62.82,29.77,106.93,47.69,53.45,42.95,87.65,80.98,87.35,62.6,104.79,14.91,699.91
41.21,26.26,55.83,105.07,82.5,12.95,70.19,18.45,71.07,53.92,134.64,69.47,174.09,108.77,82.8,109.7,163.22,18.75,28.03,103.54,13.79,136.73,18.48,17.62,19.4,20.45,109.08,108.27,57.04,139.14,82.07,69.08,12.94,25.57,103.25,25.31,109.42,139.01,28.15,859.44
8.06,32.59,9.01,90.42,14.59,15.99,61.07,25.1,15.01,9.03,22.8,58.83,151.08,18.23,12.12,18.41,27.06,23.02,5.83,90.13,16.12,22.4,24.61,23.89,25.66,23.92,17.24,17.16,10.92,122.02,11.37,58.96,16.09,31.08,90.36,32.37,17.65,119.86,5.71,662.07
1.47,17.14,54.19,69.73,80.92,8.35,42.45,10.81,4.28,52.84,134.1,43.01,113.38,107.81,81.64,105.08,161.47,10.01,1.44,69.11,8.08,133.68,10.57,11.59,12.5,10.36,108.05,107.07,3.49,90.68,79.48,45.14,6.74,16.4,67.55,14.36,109.12,90.16,1.27,527.96
38.12,34.1,34.83,44.52,52.44,17.55,30.02,26.53,63.59,35.14,88.51,28.35,74.28,70.47,52.85,70.88,106.82,24.34,25.53,43.97,17.18,87.03,26.75,26.88,27.46,26.07,71.21,70.36,49.79,58.81,54.12,28.77,15.95,36.07,44.46,33.55,70.75,59.41,24.85,441.62
32.22,10.38,19.22,66.07,30.9,4.98,44.38,9.28,53.31,19.73,51.16,44.06,110.01,39.78,31.14,41.07,61.35,9.1,20.66,66.72,5.12,50.29,10.22,9.14,8.42,9.48,39.07,40.47,40.6,88.99,30.33,44.48,5.63,11.53,65.26,13.11,39.75,89.79,19.8,537.03
43.35,89.06,5.33,27.34,9.56,43.92,18.92,65.38,72,5.84,14.02,17.02,49.92,10.66,8.53,13.59,17.69,66.17,28.74,28.41,45.27,13.46,65.91,66.84,67.43,68.29,11.55,10.68,57.37,39.1,9.43,18.72,43.32,88.52,30.31,87.85,12.76,38.49,30.03,375.88
45.83,43.81,53.06,40.59,78.56,21.63,27.83,36.01,73.92,52.66,134.03,26.84,68.33,105.25,76.93,104.93,158.45,32.88,29.81,39.63,22.83,134.29,36.16,35.52,31.9,33.52,105.18,104.49,60.63,53.62,79.41,26.93,23.04,46.12,41.26,46.6,105.95,51.49,30.08,454.67
14.53,87.72,22.23,142.42,34.58,43.94,94.96,65.57,25.28,23.45,56.16,94.74,241.03,45.61,34.65,44.16,67.8,67.12,8.76,143.63,45.14,56.85,65.48,65.1,67.13,66.49,45.3,46.11,19.93,192.92,34.03,95.26,44.46,88.39,145.33,86.11,46.18,191.33,10.21,1099.98
25.37,70.42,20.88,67.79,26.01,35.06,45.83,51.99,41.41,18.71,46.61,45.72,113.14,35.03,27.36,38.85,56.59,53.43,16.69,65.87,36.12,46.52,50.29,52.6,52.83,52.49,36.09,36.73,34.2,89.78,26.72,44.3,33.86,68.51,68.22,70.76,39.34,89.25,15.12,589.44
11.48,23.67,45.17,34.31,67.49,12.64,22.41,18.05,20.32,44.84,111.93,23.5,56.37,89.58,67.13,91.07,133.43,15.35,9.14,33.53,8.91,112.39,17.31,16.89,16.11,17.73,87.03,89.64,17.61,44.54,67.54,22.99,11.51,22.31,34.36,23.21,89.55,44.39,8.7,318.72
25.76,93.88,13.34,38.97,22.57,45.22,24.62,70.91,43.24,15.07,35.31,26.18,65.02,27.88,20.89,28.55,44.34,70.13,16.59,40.85,46.85,35.09,71.01,69.86,70.2,72.22,30.01,28.95,33.24,53.21,21.84,26.77,46.17,94.57,38.16,92.47,31.15,54,17.5,419.42
8.53,49.42,1.32,52.08,2.68,23.12,35.13,35.02,13.2,0.55,5.68,33.89,87.23,2.46,2.34,1.75,5.11,36.83,5.05,53.4,23.26,4.52,35.37,36.03,35.26,36.49,3.22,3.86,10.06,70.74,3.6,33.36,25.23,48.99,53.6,46.8,4.72,69.76,6.21,415.44
42.71,97.56,8.97,72.19,15.11,49.23,49.06,73.57,70.25,11.21,25.63,49.51,121.59,21.26,16.25,20.57,30.95,73.48,28.04,73.32,49.53,26.19,75.22,72.14,73.38,74.1,23.23,21.15,56.45,96.08,14.5,50.73,49.23,98.17,72.71,96.31,20.77,96.36,29.92,678.8
8.66,42.85,30.57,80.9,46.25,20.35,54.53,32.92,18.37,30.06,79.33,55.02,135,62.73,46.54,64.58,92.28,30.9,6,80.82,21.73,76.63,31.09,31.3,31.77,33.09,62.97,63.35,13.7,107.94,46.96,54.87,21.29,42.9,79.04,44.4,62.8,107.98,5.04,634.27
38.08,68.66,43.71,80.72,64.93,36,50.97,50.95,63.93,44.97,109.72,52.09,133.63,88.94,66.02,91.11,133.65,52.61,26.83,80.34,35.07,110.23,51.27,51.29,50.09,50.28,88.62,88.91,50.54,107.1,67.98,54.41,32.59,67.5,82.01,65.96,88.82,106.84,26.21,725.1
12.01,38.92,23.25,51.29,35.74,16.87,32.85,27.5,22.53,25.67,60.96,33.03,83.1,49.28,36.31,49.29,72.95,29.13,7.25,49.68,18.56,61.39,28.13,28.37,28.51,30.54,48.18,47.17,15.75,67.25,36.08,32.04,19.68,39.91,50.68,38.35,48.65,68.18,7.48,419.09
3.88,94.15,64.96,147.1,94.44,43.89,98.29,67.7,5.56,64.06,158.94,99.45,245.67,126.56,94.49,127.43,190.81,69.98,5.14,149,46.42,158.9,68.9,69.36,71.42,69.22,127.12,126.28,6.42,197.1,94.63,98.9,45.69,92.77,147.49,93.03,126.75,195.91,2.22,1152.04
20.54,33.61,49.39,88.25,72.46,16.48,58.39,25.69,33.69,47.67,121.98,58.53,148.31,96.09,72.72,96.36,145.47,26.72,14.81,87.4,16.88,121.09,25.24,24.54,26.66,25.33,97.07,98.76,27.12,118.34,74.15,59,17.86,33.48,88.49,32.66,98.09,116.82,14.8,712.72
8.01,43.11,51.42,90.19,77.81,19.99,59.35,29.31,13.34,51.12,128.91,60.93,148.38,104.32,79.13,103.85,156.74,31.42,5.96,89.55,18.75,130.31,30.53,31.7,31.18,32.24,104.77,102.19,10.94,120.72,77.41,58.98,20.45,42.46,90.86,42.92,102.77,118.37,6.22,706.97
3.14,30.59,33.94,31.63,51.83,16.17,21.17,24.03,5.88,34.7,86.72,20.69,50.39,69.16,52.19,68.88,103.3,23.98,4.23,31.54,14.94,87.4,24.24,22.68,22.24,23.19,68.47,67.73,5.45,41.17,52.93,19.49,16.1,30.58,31.22,30.41,71.54,40.88,1.05,275.71
11.79,-0.5,14.62,124.97,22.34,-0.38,82.7,-0.27,18.28,13.13,38.44,80.88,207.07,30.2,21.07,30.34,45.2,2.21,8.52,125.37,2.11,37.38,1.24,1.77,2.07,1.35,28.76,31.28,14.9,165.57,22.64,83.01,0.08,0.79,124.54,0.25,31.05,165.83,6.54,868.14
30.68,74.49,21.25,31.69,34.37,36.18,20.12,58.18,51.05,21.71,53.33,22.88,53.68,41.9,33.65,42.71,64.52,56.41,21.17,32.14,38.8,51.75,57.11,55.31,54.62,57.94,41.58,43.2,43.68,46,32.72,21.66,37.2,75.73,31.78,73.75,41.54,43.55,20.71,378.15
41.14,57.18,4.34,75.82,3.89,29.5,48.78,43.17,68.07,3.34,8.35,50.89,123.8,5.13,4.03,6.13,9.5,41.02,27.44,74.3,28.63,6.18,44.48,43.93,46.15,44.85,5.25,5.75,56.97,98.51,4.57,49.59,30.16,57.78,74.01,57.02,5.53,99.26,27.46,641.67
28.85,56.62,68.87,80.6,105.21,28.9,51.9,41.8,47.82,70.98,174.96,52.93,133.53,139.41,102.44,139.3,209.65,41.06,19.25,80.76,27.41,174.15,43.15,42.26,41.11,41.38,139.21,140.49,40.49,106.81,104.6,52.92,27.52,57.28,80.18,56.3,140.07,106.99,18.91,721.98
24.9,65.42,52.09,60.35,75.61,32.48,40.89,50.4,40.54,50.09,129.45,41.08,102.66,102.55,76.13,103.06,153.08,50.22,15.49,61.65,32.41,126.34,49.56,49.75,49.12,49.15,101.62,103.9,29.41,82.44,77.89,41.18,32.07,66.77,62.45,67.24,99.63,81.57,16.06,575.97
25.7,38.41,5.56,47.65,3.96,20.27,29.76,27.68,42.83,3.18,8.22,32.24,77.2,6.04,4.91,5.87,9.89,30.18,16.66,45.53,20.08,8.1,28.29,30.62,29.06,30.73,7,5.95,34.21,60.62,4.09,31.6,20.73,39.56,46.78,40.17,6.65,60.22,17.77,403.04
20.71,75.52,22.57,69.23,33.77,37.02,47.19,56.7,33.61,22.23,57.38,47.73,116.53,44.94,34.75,45.99,68.09,56.13,14.26,71.49,36.8,56.68,56.91,56.95,57.19,55.38,46.32,46.25,26.61,94.03,33.94,46.98,37.18,75.7,69.6,75.23,44.69,94.8,15.47,602.41
17.03,92.82,61,66.75,91.8,47.84,44.82,70.26,28.31,64.6,155.49,44.33,110.9,123.45,93.05,123.79,184.37,71.18,10.36,66.17,47.53,154.83,71.51,70.29,69.36,70.34,123.34,124.67,21.44,88.71,91.81,42.48,46.89,95.83,65.11,94.67,124.89,87.99,12.97,630.94
31.37,30,58.82,61.4,90.77,14.61,42.05,23.12,50.45,60.78,150.59,39.39,100.06,118.22,91.64,121.08,180.46,22.42,20.42,61.2,17.48,150.04,23.64,24.49,24.01,23.93,120.67,120.39,41.12,81.82,90.3,40.29,13.61,30.43,60.61,31.37,120.86,80.54,20.28,557.69
38.14,17.9,36.52,26.79,53.88,10.2,18.74,13.08,63.91,36.93,89.92,20.03,48.71,72.45,52.17,73.33,105.7,12.69,25.28,27.52,7.35,89.88,12.62,13.39,13.65,14.29,71.48,73.33,50.59,37.07,53.42,18.95,8.38,17.79,29.54,16.25,71.42,37.77,25.57,316.66
5.28,67.82,12.97,70.56,19.93,33.97,48.29,51.86,12.93,12.69,32.44,47.24,119.96,26.39,20.17,24.51,40.77,49.53,5.08,72.84,34.28,33.92,50.46,51.8,51.29,49.66,26.09,26,10.38,98.14,20.18,49.89,34.48,67.92,75.2,69.31,26.89,95.48,4.29,576.99
23.97,68.93,47.47,139.87,69.81,33.98,92.8,50.09,38.55,45.24,115.77,94.1,231.06,91.18,70.59,93.93,140.89,49.92,16.61,139.59,31.87,116.26,50.99,50.53,48.99,50.3,93.14,93.47,30.15,185.54,69.45,93.38,34.41,68.91,140.99,68.68,93.75,185.92,16.61,1091.17
0.33,63.96,63.81,3.16,93.56,33.03,2.82,50.82,2.9,62.33,156.9,0.49,4.58,126.39,96.51,124.24,188.78,47.65,0.66,4.83,32.51,155.36,49.28,48.2,49.63,49.49,123.89,124.29,0.91,5.91,93.7,4,31.2,62.96,3.67,64.59,124.66,4.63,-0.71,152.19
43.19,79.21,13.02,6.26,18.82,41.15,3.1,60.43,74.08,13.66,31.64,3.57,6.44,26.51,20.38,26.81,39.82,59.02,29.51,4.89,39.82,33.18,59.84,60.35,59.33,60.78,25.85,26.44,59.34,5.93,21.01,2.52,38.47,80.99,3.23,79.92,25.71,5.88,28.83,210.05
10,31.24,68.43,108.91,100.1,17.52,73.97,22.93,16.77,67.05,165.94,72.57,182.9,134.1,99.42,134.12,198.83,25.1,6.47,110.66,17.96,165.79,24.37,23.66,25.34,23.1,135.04,133.8,12.69,147.39,100.61,72.46,15.45,31.45,109.53,32.15,132.9,144.65,7.41,847.53
33.11,29.55,65.21,102.53,100.46,14.34,67.5,21.04,52.73,67.09,164.03,68.95,172.16,130.27,97.6,131.43,195.38,20.67,21.04,101.29,14.39,164.86,20.43,20.03,21.06,22.07,131.5,131.59,44.49,138.28,99.87,70.56,14.82,28.79,102.14,27.2,130.88,135.37,21.31,842.3
9.48,46.78,27.8,26.05,42.27,23.63,18.05,35.73,17.06,25.76,68.03,16.27,42.51,56.18,41.16,54.3,82.55,36.65,6.66,24.94,25.64,69.52,36.15,35,35.29,34.54,56.24,54.88,13,33.86,42.28,18.94,25.27,48.03,27.25,46.92,56.65,35.55,6.02,271.16
10.49,48.65,38.68,124.19,59.64,25.76,80.26,37.1,21.41,40.5,99.4,80.37,202.72,79.06,57.19,78.47,118.58,35.72,8.43,122.62,25.44,98.32,36.43,36.59,37.59,36.42,78.84,78.86,18.22,163.72,58.91,80.46,23.43,48.46,121.73,50.23,77.58,161.98,8.75,925.64
18.38,28.58,29.49,77.65,44.88,14.7,52.71,23.42,31.09,28.77,76.62,53.46,135.11,58.9,44.25,60.84,89.49,22.52,13.98,79.66,15.68,75.13,23.23,23.81,23.33,23.71,60.35,60.61,24.74,107.93,44.95,52.19,16.7,31.56,79.68,31.19,60.68,107.29,13.31,630.65
16.43,45.23,39.33,48.35,58.19,19.65,31.73,31.73,26.81,37.09,95.32,31.71,79.64,76.56,58.59,75.92,116.4,31.63,12.05,48.93,21.32,95.9,34.7,32.44,32.92,32.55,78.25,75.37,20.12,65.28,57.1,33.63,22.6,42.65,49.05,42.99,75.69,64.25,9.74,438.36
36.88,65.88,24.43,87.5,35.61,32.98,58.61,50.39,60.08,24.27,63.79,57.74,144.88,50.2,35.25,50.28,73.27,49.95,20.48,87.97,34.37,61.32,48.97,50.89,46.73,48.51,48.56,49.01,47.43,115.81,36.45,58.06,34,67.52,86.93,65.78,48.69,117.17,23.47,744.94
8.39,21.34,25.68,19.57,37.63,10.51,12.31,15.47,12.27,26.01,64.01,11.89,27.74,49.78,37.53,50.74,77.39,14,7.04,18.84,9.12,63.44,13.8,13.83,14.04,14.22,51.64,49.67,11.93,25.78,37.35,12.15,10.41,17.23,18.64,16.25,49.67,22.69,5.15,186.36
44.28,58.93,64.91,135.8,100.25,29.36,90.49,45.04,76.77,66.61,163.39,91.28,227.13,130.39,98.82,129.89,196.91,44.35,28.97,134.93,30.39,164.24,45.15,43.18,45.22,45.14,130.08,130.69,59.66,184.22,99.15,91.29,29.5,57.7,135.86,58.89,130.41,182.09,29.05,1128.02
32.73,27.06,40.64,123.73,62.78,12.07,83.17,22.98,53.56,41.94,105.13,83.24,205.87,84.41,63.99,84.81,126.76,19.33,19.61,127.32,14.38,104.73,19.22,20.3,20.11,19.45,85.05,84.96,42.54,164.9,62.65,82.35,13.57,25.43,123.43,28.23,86.31,167.27,19.89,962.25
37.07,80.06,18.83,89.75,28.85,39.49,62.15,61.52,62.75,17.44,46.54,60.16,152.49,38.11,27.98,37,56.23,59.14,23.63,92.73,39.74,46.51,60.65,60.49,59.94,58.51,37.11,38.59,47.45,119.19,30.02,60.16,40.47,80.95,92.17,81.07,39.26,120.57,23.14,779.82
0.38,33.8,55.67,12.26,85.57,15.4,7.94,25.33,3.8,55.89,141.35,6.45,19.34,114.76,86.2,112.08,168.99,26.02,1.77,12.03,17.3,141.41,24.97,22.93,25.01,25.69,112.12,112.79,1.54,15.19,84.56,5.38,16.89,34.3,11.97,31.93,112.04,15.59,-0.23,168.1
27.73,92.81,9.01,67.26,11.83,48.3,44.99,70.17,43.77,8.31,17.89,43.78,113.05,15.32,11.4,16.47,23.01,68.24,16.41,66.77,45.43,20.57,68.9,68.78,69.63,68.99,16.13,17.86,36.84,91.34,9.98,44.77,46.24,93.17,67.14,92.09,15.48,88.59,20.37,602.43
22.33,100.1,56.24,11.38,83.13,50.54,7.59,74.91,37.43,55.94,138.3,8.32,18.57,109.13,83.39,112.06,166.56,74.22,14.86,11.21,48.89,138.9,74.36,74.97,73.56,72.33,108.8,111.17,30.48,15.19,84.93,7.92,50.99,98.01,9.75,99.31,111.57,15.44,14.7,275.86
34.65,85.29,12.72,50.94,17.31,42.62,33.46,65.33,55.84,11.27,28.17,34.49,85.51,22.97,15.7,21.98,35.56,63.68,21.77,52.82,42.35,27.9,62.71,63.77,64.49,64.42,23.37,22.91,43.81,68.84,17.11,34.23,44.68,84.83,52.37,85.64,23.46,71.06,21.92,508.43
